text,timestamp,like_count
ive watched presferdinand marcos youtubehow delivered speech sound like bbmhe destiny next pres like father presfem,2021-12-07 00:00:00,
bbm solid,2021-12-07 00:00:00,
many admires bbm together 9 open vote bbm president since father voting marcos,2021-12-07 00:00:00,
big congratulation upcoming president bbm,2021-12-07 00:00:00,
god bless always bbm pangasinan ilocano,2021-12-07 00:00:00,
salute future president,2021-12-07 00:00:00,
congratulation participant,2021-12-07 00:00:00,
mama len len cooking even difficult time pressed thats difficult time,2021-12-07 00:00:00,
congratulation sir bbm really equal earth still like father forgotten poor want return rich wonderful u poor proud thats registered hong kong vote country,2021-12-07 00:00:00,
congratulation becoming president bbm godbless po,2021-12-07 00:00:00,
great job pap,2021-12-07 00:00:00,
congratulation sir bbm,2021-12-07 00:00:00,
answered prayer bbm president thank lord amen,2021-12-07 00:00:00,
proud sir simply best,2021-12-07 00:00:00,
vote bbmhe answered related question clearly addressed presented solution problem country bbm one let vote leader vision nation progress development unifying president among u people proud bong bong marcos president,2021-12-07 00:00:00,
solid apo bbm landslide proud ilocanosgodble s philippine,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
u never disappoint u sir bbm u make u v proud,2021-12-07 00:00:00,
congratulation yes sir bbm,2021-12-07 00:00:00,
congratulation bongbong marcos im rooting im confident carry country especially regard foreign relation whatever issue family believe said comply court decision safe perform duty elected,2021-12-07 00:00:00,
congratulation president,2021-12-07 00:00:00,
please also prioritize proper service government agency public government employee complaint hotline especially s pagibig psa police assess quality work public service satisfaction survey work government agency abusive lazy rude,2021-12-07 00:00:00,
salute sir next president,2021-12-07 00:00:00,
outstanding debate best bbm ilocanos pride,2021-12-07 00:00:00,
congratulation sir proud godbless sir bongbong marcos,2021-12-07 00:00:00,
watching riyadh ksa god bless bbm marcos still really solid mindoro,2021-12-07 00:00:00,
congratulation future president bbm proud u great highly respected debate thanks god thanks smni livestream god bless u protect u well ur family everyones amen,2021-12-07 00:00:00,
excellent truly proud youyoure best keep shining dear president thank much candidacy feel love sincerity late president president ferdinand marcos gorgeousness mother first lady imelda r marcos together rise philippine,2021-12-07 00:00:00,
congratulation soon president bbm,2021-12-07 00:00:00,
welcome bbm god bless today forever,2021-12-07 00:00:00,
best best brilliant god bless future president bbm,2021-12-07 00:00:00,
best debate far highest level,2021-12-07 00:00:00,
god bless mr ferdinand bongbong marcos president 2022 strong god strength,2021-12-07 00:00:00,
qualified support god bless mr marcos jr,2021-12-07 00:00:00,
undoubtedly bbm brilliant diplomatic logical good statesman highly qualified lead struggling nation trying time go win president,2021-12-07 00:00:00,
bbm u good answer well said salute mr president,2021-12-07 00:00:00,
proud unitedam supporter leyte,2021-12-07 00:00:00,
congratulation future president,2021-12-07 00:00:00,
president bbm,2021-12-07 00:00:00,
thank much papa lord answered question bbm heart love others think carefully unity country,2021-12-07 00:00:00,
praying victory next president,2021-12-07 00:00:00,
congratulation smni job well done congratulation 4 presidential participant bbm leody gonzales abellana best answer difficult question thrown professional panelist smni presidential debate boost increase voter trust bbm let live bbm solid sure winner whether like,2021-12-07 00:00:00,
watched debate impressive bbm sara uniteam long live n praying win uniteam,2021-12-07 00:00:00,
proud sir,2021-12-07 00:00:00,
philippine 17th presidento ur bbm hail northproud ilocana brilliant humble kind god fearingcan wait see u sir back malacaangmr od bless u vp sarah,2021-12-07 00:00:00,
love bbm hope continue dad plan love uniteam,2021-12-07 00:00:00,
good job smniproud future president bbmyouve made itcongratulations,2021-12-07 00:00:00,
congratulation next president bbm,2021-12-07 00:00:00,
pres bbm brilliant like late father presfemarcos,2021-12-07 00:00:00,
best brilliant man,2021-12-07 00:00:00,
congratulation godfather,2021-12-07 00:00:00,
bbm sara team god bless,2021-12-07 00:00:00,
congratulation sir bbm love,2021-12-07 00:00:00,
bbm congrats stay healthy mr,2021-12-07 00:00:00,
god bless coming president marcos,2021-12-07 00:00:00,
congratulation apo lakay excellent president bbm,2021-12-07 00:00:00,
really best president,2021-12-07 00:00:00,
bbm proud filipino milan italy kept awake watching future president cloud clear answer whether english tagalog answer even question difficult,2021-12-07 00:00:00,
im proud president bbm,2021-12-07 00:00:00,
congratulation dad,2021-12-07 00:00:00,
proud sir bbm next future president god bless uniteam,2021-12-07 00:00:00,
congratulation president,2021-12-07 00:00:00,
smni news kudos best debate like nothing destroy platform plan country philippine congrats candidate salute,2021-12-07 00:00:00,
congratulation new president,2021-12-07 00:00:00,
u bongbong marcos bbm president thing continue started late father late great president ever history philippine sir ferdinand marcossr plan town filipino people great honor pleasure bongbong marcos next president republic philippine coming election may 2022 solid north solid ofw solid ilocano solid filipino mabuhay po taung lahat godbless sir bongbong marcos good health always always pray win prolong life love take care youofw dubai,2021-12-07 00:00:00,
long live uniteam godbless philippine bbm bring back mlknyang palace bbm next president bbm,2021-12-07 00:00:00,
congratulation yes sir,2021-12-07 00:00:00,
proud sir,2021-12-07 00:00:00,
congratulation president,2021-12-07 00:00:00,
smni bias real true news broadcasting bbm bbm sarah uniteam,2021-12-07 00:00:00,
congrats bbm solid bbm,2021-12-07 00:00:00,
proud dear next president rep phil bbm,2021-12-07 00:00:00,
love sir bbm godbless,2021-12-07 00:00:00,
congratulation sir bbm next president,2021-12-07 00:00:00,
proud mr bbm next president,2021-12-07 00:00:00,
proud,2021-12-07 00:00:00,
congratulation sir bbm good luck godbless unit eam,2021-12-07 00:00:00,
proud sir bongbong marcos next president solid quezon city,2021-12-07 00:00:00,
plan people really stand thats didnt make mistake voting last election course whole family support may god always guide take care,2021-12-07 00:00:00,
congratulation bbm god bless,2021-12-07 00:00:00,
matter go best know handle situation best future president phils forever president rather congratulation sir,2021-12-07 00:00:00,
congrats pap,2021-12-07 00:00:00,
god bless uniteam love,2021-12-07 00:00:00,
long live bbm best bbm sara uniteam love,2021-12-07 00:00:00,
nailed confidence dear president,2021-12-07 00:00:00,
best north ilocano dayta,2021-12-07 00:00:00,
proud president bbm congratulation yes love bbm,2021-12-07 00:00:00,
impromptu answer question asked debate show right solution anybody else think right person position sir,2021-12-07 00:00:00,
kudos president congrats also 3 candidate think debate 2nd placer presidential survey,2021-12-07 00:00:00,
r proud u pop great pop support u end,2021-12-07 00:00:00,
congratulation sir bongbong marcos youre best president mabuhi philippine,2021-12-07 00:00:00,
sensible debate worth watching,2021-12-07 00:00:00,
thank bbm really deserve president country welfare philippine come first,2021-12-07 00:00:00,
good job bbm,2021-12-07 00:00:00,
stay safe healthy,2021-12-07 00:00:00,
best among sir bbm truly next president 3 3 3,2021-12-07 00:00:00,
dante de leon,2021-12-07 00:00:00,
dante de leon,2021-12-07 00:00:00,
god bless always beloved president bongbong edralin marcos jr,2021-12-07 00:00:00,
always support sir proud next president,2021-12-07 00:00:00,
congratulation sir,2021-12-07 00:00:00,
kudos 4 presidentials,2021-12-07 00:00:00,
look alike avatar,2021-12-07 00:00:00,
love bbm god bless,2021-12-07 00:00:00,
kudos mr pres good job also two men behind kudos god hopefully 2 po debated give chance kc po also feel patriotism 2,2021-12-07 00:00:00,
future president proud,2021-12-07 00:00:00,
proud future president,2021-12-07 00:00:00,
best debate ever,2021-12-07 00:00:00,
congratulation po sir bbm deserved president philippine like father pres ferdinand e marcos best,2021-12-07 00:00:00,
yes bbm one qualified president god bless phils,2021-12-07 00:00:00,
proud pop,2021-12-07 00:00:00,
thats president congratulation,2021-12-07 00:00:00,
congratulation president,2021-12-07 00:00:00,
congratulation sir bbm god bless always family,2021-12-07 00:00:00,
congratulation bbm mam sarah,2021-12-07 00:00:00,
truly proud future president,2021-12-07 00:00:00,
bbm next president good luck god bless always,2021-12-07 00:00:00,
congratulation mr president,2021-12-07 00:00:00,
congratulation sir,2021-12-07 00:00:00,
outstanding debate like format,2021-12-07 00:00:00,
bbm really solid,2021-12-07 00:00:00,
congratulation sir bbm,2021-12-07 00:00:00,
congratulation made prof smile answer,2021-12-07 00:00:00,
congrats keep safe stay healthy bbmsarah solid,2021-12-07 00:00:00,
congratulation sir godbless,2021-12-07 00:00:00,
bbm qualified candidate position ready enough next president,2021-12-07 00:00:00,
heard pres bbm impressive answer coming smooth ear hear exactly counries needed today hope salary decentralizatio n came mind soon sitting president stay safe good bless,2021-12-07 00:00:00,
congratulation sir,2021-12-07 00:00:00,
president bbm keep safe always sa walk god bless always,2021-12-07 00:00:00,
tough question great answer fierce panelist outstanding participant,2021-12-07 00:00:00,
good job,2021-12-07 00:00:00,
congratulation smni 4 candidate showed bravery sincerity answering question enjoyed lot cant wait another round presidential debate,2021-12-07 00:00:00,
proud pbbm,2021-12-07 00:00:00,
good job dearest president,2021-12-07 00:00:00,
real presidential debate interesting watch salute sir smni network moderator prof carlos wish hopefully one secretary deped foreign affair soon madam good job well done keep,2021-12-07 00:00:00,
yes sir supporter watched really great sir future president answer brilliant deserve president changing country congratulation yes,2021-12-07 00:00:00,
congrats future president impressed u plan country solid bbm smart patriotic,2021-12-07 00:00:00,
mel villarin omg thousand bbm sara supporter amaranto sport complex joy belmonte cant believe bbm sara supporter watch subscribe channel big thanks http youtube yp0hxop3qm,2021-12-07 00:00:00,
bbm best andvery well perfectly brilliant mind,2021-12-07 00:00:00,
bbm next president philippinescongratz godbless make noise always,2021-12-07 00:00:00,
salute president bbm solid,2021-12-07 00:00:00,
great job sir,2021-12-07 00:00:00,
proud next philippine president keep safe always,2021-12-07 00:00:00,
proud next president ferdinand bongbong marcos keep safe god bless always make philippine proud,2021-12-07 00:00:00,
congratulation po made,2021-12-07 00:00:00,
san diego bong bong man,2021-12-07 00:00:00,
proud sir bong bong marcos next president leader filipino people need real change god bless sir,2021-12-07 00:00:00,
congratulation grandson ferdinand bong bong marcos next president god bless sir bbm,2021-12-07 00:00:00,
kudos 4 gentleman debate gave u lot insight realization adding firm belief bbm ready next president admiration 3 candidate well done smni brilliant panelist bar set high next debate big challenge cnn hope,2021-12-07 00:00:00,
humbly ask future president bongbong marcos give subsidy financial support salary struggling private school teacher government funding family owns struggling private grade school please help struggling private school,2021-12-07 00:00:00,
best ever,2021-12-07 00:00:00,
good job sir proud,2021-12-07 00:00:00,
jane diaz vln indeed sister,2021-12-07 00:00:00,
yana diaz mostajo yes driks let love philippine together rise thats,2021-12-07 00:00:00,
jane diaz vln,2021-12-07 00:00:00,
dante custodio delos santos correct,2021-12-07 00:00:00,
congratulation po future president,2021-12-07 00:00:00,
4 candidate didnt attend debate obviously dont want take risk losing vote know question harder intense show knowledge intelligence live people impromptu follow question panelist doubt panelist celebrity journalist ask easy peasy kindergarten question skill specialized political science every word candidate analyzed measured,2021-12-07 00:00:00,
live bong bong marcos god bless,2021-12-07 00:00:00,
thanks president bongbong making u proud god bless,2021-12-07 00:00:00,
best among rest bbm,2021-12-07 00:00:00,
joyjoy sion carna bbm,2021-12-07 00:00:00,
kind debate need thank father shaped taught pop,2021-12-07 00:00:00,
congratulation sir next president,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
intelligent platform respectful vibrant debate,2021-12-07 00:00:00,
congratulation next president bbm,2021-12-07 00:00:00,
congratulation sir bbm best,2021-12-07 00:00:00,
congratulation sir bbm,2021-12-07 00:00:00,
god bless always sir bongbong marcos keep safe always,2021-12-07 00:00:00,
yes strong leader next,2021-12-07 00:00:00,
congratulation pap,2021-12-07 00:00:00,
good job sir looking forward hearing kind debate sensible,2021-12-07 00:00:00,
mom family solid,2021-12-07 00:00:00,
congratulation mr bbm good job also want express congratulatory three brave candidate well gut show 22 4vicepresident2 022,2021-12-07 00:00:00,
last man standing,2021-12-07 00:00:00,
cez takeda,2021-12-07 00:00:00,
tough question great answercant wait see raise flag representing country filipino whether philippine abroad,2021-12-07 00:00:00,
congratulation mr president,2021-12-07 00:00:00,
love u bbm careful palage,2021-12-07 00:00:00,
love president,2021-12-07 00:00:00,
heard camp side asking copy question anyway sir abella key answer didnt attend okbbm prove gut wisdom next president republic philippinesals kudos prof carlos panel list smni bravo,2021-12-07 00:00:00,
god bless future president bbm 22,2021-12-07 00:00:00,
congratulation deserved vote inandemarcorjr saraandparty,2021-12-07 00:00:00,
sir ferdinand bongbong marcos maam inday sara duterte fellow filipino know two make difference good change country fight careful always love,2021-12-07 00:00:00,
love next president bbm god bless always always protect vp sara,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
bongbong marcos grandparent used watch apo marcos speech especially one addressed american nation president reagan full admiration dad 6 year old weve grown philippine martial law never felt like victim fact fully secured 52 year later delivering admired debate mission lead nation push progress u supporter filipino inside outside philippine let go mother country philippine wake people country peace prosperity hint way progressive nation create affordable housing create job fair wage create modern technology get rid greedy company water energy minimize import processed produced locally creative nation lead people creativity mayor inday sara duterte vice president philippine 2022 022 dont,2021-12-07 00:00:00,
congrats bbm,2021-12-07 00:00:00,
proud president bbm,2021-12-07 00:00:00,
love u bbmgod bless time,2021-12-07 00:00:00,
best presidential interview far,2021-12-07 00:00:00,
proud moment philippine history feeling fem sr,2021-12-07 00:00:00,
know intellectual level preparedness president vote may 2022 election salute staff behind smni debate class worth watching wonder presidential aspirant answering line question seems like defending thesis salute gentleman clever,2021-12-07 00:00:00,
majority excited see awesome leader lead country highly salute uniteam unbreakable god bless mam maharlika atty glen chong congressman pulong duterte toni gonzaga soriano benhur abalos atty rodriguez mam mj quimbao reyes supporting uniteam unbreakable,2021-12-07 00:00:00,
congratulation mr president strength answer penetrates heart one emphasis abella gonzalez kudos get better smarter rest,2021-12-07 00:00:00,
salute presidential candidate participated smni debate sec gonzales leody gen abella made parade especially gen abella parade future president bbm stood among 3 made u proud,2021-12-07 00:00:00,
thank smni raising bar well better know national candidate handle situation crisis might happen reign panelist tough enough question smart intellectual comprehend venue cool spectacular good job smni,2021-12-07 00:00:00,
congratulation bbm,2021-12-07 00:00:00,
kudos kudos kudos kudos made u confirm rightful president philippine people support way cooperate mission unity pledge loyalty uniteam vision yahweh bless u jesus name amen,2021-12-07 00:00:00,
jocelyn quejamiguel amen agree mighty name jesus,2021-12-07 00:00:00,
youre welcome dad,2021-12-07 00:00:00,
family friend support sir bbm even friend bicol vote god bless always sir stay healthy,2021-12-07 00:00:00,
truly impressive debate,2021-12-07 00:00:00,
best mr bong bong marcos,2021-12-07 00:00:00,
great job president 2022,2021-12-07 00:00:00,
nailed,2021-12-07 00:00:00,
congratulation pres bbm,2021-12-07 00:00:00,
hehehe yee s bbm god bless bbm god bless philippine live,2021-12-07 00:00:00,
soon president god bless,2021-12-07 00:00:00,
proud,2021-12-07 00:00:00,
apos stance home,2021-12-07 00:00:00,
sec gonzalez sec abella deserve position next administration high respect bbmsara,2021-12-07 00:00:00,
nailed bbm people alleging didnt degree one retreated intellectual debate stand next commander chief heart knowledge capacity rule country philippine great,2021-12-07 00:00:00,
really best idol proud president,2021-12-07 00:00:00,
bbm solid,2021-12-07 00:00:00,
congratulation mr president claim,2021-12-07 00:00:00,
lot people especially impressed usec lorraine anti marcos pro bbm soo proud sir bbm also eric impressed answer npa question answered well admired felt heart mind answer country poverty problem,2021-12-07 00:00:00,
heart future president bbm let make nation great,2021-12-07 00:00:00,
proud future president good job,2021-12-07 00:00:00,
congratulation future president bbm salute,2021-12-07 00:00:00,
congratulation good luck god bless bbm sarah duterte,2021-12-07 00:00:00,
congratulation president,2021-12-07 00:00:00,
nailed sir,2021-12-07 00:00:00,
joodjob bbm,2021-12-07 00:00:00,
congratulation president bbm,2021-12-07 00:00:00,
new station even better hosting like like others dont want strip slap guest program mirror filipino know sad,2021-12-07 00:00:00,
love bbm pride ilocos region,2021-12-07 00:00:00,
god bless president,2021-12-07 00:00:00,
congrats bbm,2021-12-07 00:00:00,
congratulation sir bongbong marcos smart intelligentyou true leader heart mind spiritgodbless,2021-12-07 00:00:00,
anne bayon yes sister anne thats theyre mocking brain mind even slander bbm still like lotbbm,2021-12-07 00:00:00,
mona bayon truei know im following activity,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
nailed always,2021-12-07 00:00:00,
good job sir bbm solid god bless,2021-12-07 00:00:00,
congratulation sir ferdinand,2021-12-07 00:00:00,
bbm sarah solid kailokono,2021-12-07 00:00:00,
congratulation future president,2021-12-07 00:00:00,
congratulation well apo bongbong,2021-12-07 00:00:00,
yes sir good job future president kudos smni news amazing presidential debate last night also panelist great question delivery,2021-12-07 00:00:00,
bbm u best congratulation tions love youu dear,2021-12-07 00:00:00,
congratulation keep safe may future president bbm,2021-12-07 00:00:00,
proud bbm best,2021-12-07 00:00:00,
smart bbm praying,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
president ofw hope also better platform people like u,2021-12-07 00:00:00,
congratulation sir bong bongsoon president,2021-12-07 00:00:00,
may leading godsholy spirit always w guide protect youour future president 2022bbmarcos,2021-12-07 00:00:00,
become president hope include people street whose house make side walk park overpass etc whole country,2021-12-07 00:00:00,
neither el el course main thing steal public treasury,2021-12-07 00:00:00,
hold ed teacher college columbia university may send opinion paper improve quality education,2021-12-07 00:00:00,
solid bbm sarah,2021-12-07 00:00:00,
long live future leader bongbongsara unstoppable live uniteam,2021-12-07 00:00:00,
congrats bbm,2021-12-07 00:00:00,
bbm solid,2021-12-07 00:00:00,
congratulation mr marcos,2021-12-07 00:00:00,
bbm solid youre bestcongrats soon presidentpray ing goodluck sir,2021-12-07 00:00:00,
yes congratulation bbm really well,2021-12-07 00:00:00,
congratulation sir bbm careful plagiarism,2021-12-07 00:00:00,
proud future beloved president,2021-12-07 00:00:00,
youre absolutely correct congratulation future president marcos,2021-12-07 00:00:00,
love bbm godbless always take care,2021-12-07 00:00:00,
thats bbm nmin concern people,2021-12-07 00:00:00,
proud bbm really president 2022 solid,2021-12-07 00:00:00,
brilliant rising shine next president philippine bbm,2021-12-07 00:00:00,
true leader love watching,2021-12-07 00:00:00,
great mr president stay humble continue supporting,2021-12-07 00:00:00,
god bless future president,2021-12-07 00:00:00,
really proud president,2021-12-07 00:00:00,
sir bbm pls watch smni night lune news feb 17 2022 bri build back better quad aukus explained atty arnedo valera international lawyer might touched prof carlos next debate good luck fyi god bless president,2021-12-07 00:00:00,
best win,2021-12-07 00:00:00,
round 2 pleasecongr at smni panelistsgoo job,2021-12-07 00:00:00,
candidate asking advance question stupid prof clarita carlos best kudos next president ferdinand romualdez marcos jr god bless philippine,2021-12-07 00:00:00,
good job future president,2021-12-07 00:00:00,
good debate,2021-12-07 00:00:00,
marcos forever ever,2021-12-07 00:00:00,
best debate ever,2021-12-07 00:00:00,
good job sir bongbong marcos congratulation longer stammer like crowd criticized also noticed like first interview hurt every time heard criticism really ended full session congratulation everything changed long want determined thank sir salute god bless philippine,2021-12-07 00:00:00,
proud sir agbiag inas solid north,2021-12-07 00:00:00,
job well done sir bbm,2021-12-07 00:00:00,
intelligent brilliant answer thats philippine doinggod bless bbm,2021-12-07 00:00:00,
proud mr future president,2021-12-07 00:00:00,
gave best answer among president 2nd abella 3 gonzales 4 leody row 4 failed leni pacman lacson isko,2021-12-07 00:00:00,
im proud bbm president,2021-12-07 00:00:00,
bbm congratulation long live,2021-12-07 00:00:00,
salute president,2021-12-07 00:00:00,
congratulation yes,2021-12-07 00:00:00,
well done president bong bong marcos long live god always protect wherever u go long live filipino,2021-12-07 00:00:00,
god bless future president ofw looking forward debate marcos idi ita ken agnanayun,2021-12-07 00:00:00,
congratulation po sir president bbm youve proven worth voted majority voter,2021-12-07 00:00:00,
love bbm next president,2021-12-07 00:00:00,
proud presidential debate describe one word 2 word answer,2021-12-07 00:00:00,
salute outstanding performance intellectually charged debate although hoping would reconsider adopt multi party style parliamentary system rather twoparty system kudos answering hard question dead,2021-12-07 00:00:00,
proud mr bongbong marcos,2021-12-07 00:00:00,
bbm smartest second abelakulelat answer npa,2021-12-07 00:00:00,
intense question especially dr carlos still great answer,2021-12-07 00:00:00,
proud pop never fail amaze u brilliance like debate prof carlos,2021-12-07 00:00:00,
im proud 2022,2021-12-07 00:00:00,
marcos stillhe greatest president time,2021-12-07 00:00:00,
congratulation uniteam bbmsara,2021-12-07 00:00:00,
susan avanzado solid bbm,2021-12-07 00:00:00,
goo president god strength,2021-12-07 00:00:00,
congats bbm hope seated president hire sir gonzales sir abella cabinet member also heart help people answer also good,2021-12-07 00:00:00,
proud sir bongbong marcos,2021-12-07 00:00:00,
best,2021-12-07 00:00:00,
hello sir bbm always careful take care especially sandro hahaha love much god bless future president,2021-12-07 00:00:00,
bbm bad even ice,2021-12-07 00:00:00,
great president 2022 bbm bbm bbm,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
fantastic job president love,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
good job kuya president bbm god bless long live really good,2021-12-07 00:00:00,
thats found country really failing country need reformed united continue transformation philippine,2021-12-07 00:00:00,
well done,2021-12-07 00:00:00,
hello cousin family name,2021-12-07 00:00:00,
get spite hatred pink,2021-12-07 00:00:00,
ryan khan,2021-12-07 00:00:00,
matter bad marcos still solid may almighty father bless,2021-12-07 00:00:00,
klare gonzales yes,2021-12-07 00:00:00,
bbm ready presidencyth e rest runner upsthe debate sign classic unification countrygal ing bbm mana replied father,2021-12-07 00:00:00,
well bbm proud there nothing change choice family choice,2021-12-07 00:00:00,
good fight sir,2021-12-07 00:00:00,
great job president,2021-12-07 00:00:00,
best among best,2021-12-07 00:00:00,
together rise tiilocano,2021-12-07 00:00:00,
good hand marcoses generation,2021-12-07 00:00:00,
proud sir bbm,2021-12-07 00:00:00,
kudos nailed,2021-12-07 00:00:00,
thats exactly debate babe game show talk show,2021-12-07 00:00:00,
princess aline nonieh zorayda casinabe improso correct said middle c bbm ato oi im going excite feb 27 mama len there one person would like drink medicine debate babe,2021-12-07 00:00:00,
congratulation president bbm,2021-12-07 00:00:00,
super impressive brainless sir admire much dor good wise man support u po sir marcos talented amazed talented grandson grandson godbless,2021-12-07 00:00:00,
think extremely well mr bbmmayor inday next,2021-12-07 00:00:00,
apo bongbong marcos president hope make minimum wage 1 rate whole country provincial rate people province go manila work wage higher thats many owner fight business sit government private benefit getting richer gap poor rich getting bigger well finally agency making money hope legacy worker numerous teacher like apo makoys 13th monthpay thank,2021-12-07 00:00:00,
debate last night goodi think first time history debate respect candidatesthan question beautiful intelligent bbm top 1 class bad others absent 2022,2021-12-07 00:00:00,
showed debate last night impressive congratulation president bongbong marcos,2021-12-07 00:00:00,
congrats smni congrats panelist congrats bbm,2021-12-07 00:00:00,
salute sir bbm brilliant answer heart knowledgeable issue notice candidate one wearing philippine flag pin like father loving country,2021-12-07 00:00:00,
great,2021-12-07 00:00:00,
proud popss,2021-12-07 00:00:00,
love pop classmate absent thesis defense hahahahahahahaha im proud,2021-12-07 00:00:00,
see great intelligence courage 4 attended smni debate would great especially bbm answered calm piro tombak salute bbm long live bbm sara uniteam,2021-12-07 00:00:00,
proud salute future president bbm v vp sara uniteam,2021-12-07 00:00:00,
solid bbm,2021-12-07 00:00:00,
sir answered question god bless sir careful party,2021-12-07 00:00:00,
best among rest,2021-12-07 00:00:00,
proclaimed president philplease take prof clarita carlos one cabinet adviser,2021-12-07 00:00:00,
congratulation pbbm,2021-12-07 00:00:00,
congratulation sir bbm best ka pay laeng kanyami nga ilocano live apo,2021-12-07 00:00:00,
future president god bless always apo bong bong,2021-12-07 00:00:00,
god bless future president philippine love bbm,2021-12-07 00:00:00,
good job presidentcongratulations,2021-12-07 00:00:00,
answered well sir consistent concise congratulation,2021-12-07 00:00:00,
proud future president philippine 2022,2021-12-07 00:00:00,
brilliant really bbm definitely know stuff easily pull confronted situation,2021-12-07 00:00:00,
least 4 aspirant presidential candidate proved knowledge future leader country talent depth knowledge better known salute great respect answered well besides really surprise 3 know many dont know much view elected offer government position based talent might able help,2021-12-07 00:00:00,
best smartest apo ubing marcos coming election win battle little peoplewho want next father president countryagkaika one thingyou apo ubing marcos,2021-12-07 00:00:00,
sir bbm hope sitting malakanyang bring back kadiwa store every barangay buy cheap rice sugar canned noodle,2021-12-07 00:00:00,
obet sison,2021-12-07 00:00:00,
obet sison omg thousand bbm sara supporter amaranto sport complex joy belmonte cant believe bbm sara supporter watch subscribe channel big thanks http youtube yp0hxop3qm,2021-12-07 00:00:00,
obet sison im sure youll bring back everything number one good especially poor hnd marcos greedycompared past ruled comfort life changed since du30 administration started time change everythingbbm president 2022 nothing change,2021-12-07 00:00:00,
obet sison fulfilled including electricity water good marcos windwill pay 50 peso tv refrigerator yet,2021-12-07 00:00:00,
proud president,2021-12-07 00:00:00,
congrats bbm definitely slayed debatearticula te fine gent brilliant mindkudos,2021-12-07 00:00:00,
congratulation sir bbm future president even though im far away im still following whatever philippine always support entire ofw god bless keep safe mr president watching sg live philippine live filipino t2022,2021-12-07 00:00:00,
made prof smile yee,2021-12-07 00:00:00,
total standout,2021-12-07 00:00:00,
congratulation pap,2021-12-07 00:00:00,
made u proud last night sir,2021-12-07 00:00:00,
four eloquently answered issue raised panelist 4 pres aspirant absent kc nka take advance question,2021-12-07 00:00:00,
match lyric wonderful world,2021-12-07 00:00:00,
carly cabrera favorite song match favorite people bbmsara,2021-12-07 00:00:00,
bbm sara uniteam solid,2021-12-07 00:00:00,
four great best presidential debate respectful brain joining force country problem offense see people educated great kudos smni four absent scared scared clarita question thesis,2021-12-07 00:00:00,
good papsyou impressed u againi hope attend kind debatesnot one purely bangayanonly one better listen platform rather vandalismipapa inday sara see may 9 2022,2021-12-07 00:00:00,
good luck sir next debate answer last night especially education teacher increased salary provide need public teacher pitiful,2021-12-07 00:00:00,
congratulation best next president 2022,2021-12-07 00:00:00,
congratulation sir bbm see answered question heart always pray god guide every endeavor long live philippine long live filipino bbmsara,2021-12-07 00:00:00,
congratulation,2021-12-07 00:00:00,
congratulation love bbm great job,2021-12-07 00:00:00,
im proud bbm president,2021-12-07 00:00:00,
great job,2021-12-07 00:00:00,
congratulation mr president,2021-12-07 00:00:00,
best best next president,2021-12-07 00:00:00,
bbm sara win god bless,2021-12-07 00:00:00,
congratulation man,2021-12-07 00:00:00,
bbm solid,2021-12-07 00:00:00,
drunk solid bbm,2021-12-07 00:00:00,
took 2 australia finished debate proud bbm proud ilokanogod bless alwaysfrom qld australia,2021-12-07 00:00:00,
dont even know fighting uniteam sincere heart still made hanod song servant bbm sarah hope listen http fbwatch bemezj7pdz,2022-01-30 07:34:00,
god bless sir bbm,2021-12-07 00:00:00,
congratulation god bless,2021-12-07 00:00:00,
congratulation poo,2021-12-07 00:00:00,
solid tfor2022 nt2022,2021-12-07 00:00:00,
nailed president,2021-12-07 00:00:00,
congratulation 2022 president,2021-12-07 00:00:00,
wow cant say beauty smni bbms ginwa good maam carlos omg he good asking question rude go along conversation thank maam god bless,2021-12-07 00:00:00,
2 nonpopular presidentiables far better lenlen pakyu,2021-12-07 00:00:00,
thats others dont attend stomach strong like president soon,2021-12-07 00:00:00,
god bless always bbm sara solid stay strong,2021-12-07 00:00:00,
god good,2021-12-07 00:00:00,
solid bbm,2021-12-07 00:00:00,
congratulation bbm supporter 2022 proud god bless always,2021-12-07 00:00:00,
good job sir,2021-12-07 00:00:00,
awesome sir salute see la union,2021-12-07 00:00:00,
congratulation advance new president philippine ferdinand bongbong marcos jr,2021-12-07 00:00:00,
long live new president fem jr,2021-12-07 00:00:00,
see tree green red rose see bloom think wonderful world,2021-12-07 00:00:00,
enrico p dimawala jr cto,2021-12-07 00:00:00,
enrico p dimawala jr photo shocking emotion encounter amoranto gate almost breaked omg http youtubecom watchv6udgldmu zn4featuresha,2021-12-07 00:00:00,
standing beautiful start end consistent answer every question also fairness sir abella really smart,2021-12-07 00:00:00,
simly rest,2021-12-07 00:00:00,
manproud pap,2021-12-07 00:00:00,
real person love people kind enough president solid km bbm sara civilian marcos loyalist marshal freedom marcher batac manila 1986 rn solid group inc san juan la union long live,2021-12-07 00:00:00,
doesnt need go send flying color difficult question absent,2021-12-07 00:00:00,
