text,timestamp,like_count
"Intellectual questions got intellectual answers from our very soon to be President. Kudos to you Sir BBM! You did it excellently! God bless & keep you safe always. ❤️❤️❤️💚💚💚
#BBMSaraUniteam2
022
#AngPanguloBBM20
22🇵🇭",2021-12-07 00:00:00,
"Rose Alconaba Why depending only on your monthly salary? when you can make money online by staying at home or your office without any stress. if you have an email address,a laptop or a smartphone, you can earn huge amount every 48hour depending on your choice without you sending money to anyone, for more information inbox manager
Click below now.👇👇👇👇👇👇
https://
www.facebook.com
/
tanko.musah.5891",2021-12-07 00:00:00,
Rose Alconaba ninamnam mo ang mga sinabi at tumugma naman?,2021-12-07 00:00:00,
So Proud of you our beloved PRESIDENT🥰. No any negative weapon formed against you shall ever prosper for your righteousness is from the Lord and every tongue that rises you in judgment you shall condemn. This is the heritage of the Lord to you. You are in our prayer always❤️💚🙏.,2021-12-07 00:00:00,
Proud BBM supporter here! congrats po next President!👏👏👏❤,2021-12-07 00:00:00,
So proud of you BBM May God bless you always 🙏🙏🙏,2021-12-07 00:00:00,
"Congratulations
Sir BBM,you're the best👏👏
Stay safe & healthy .God bless u always.",2021-12-07 00:00:00,
Margie Reyes SA KADUWAGAN YANG MARCOS NYU PATI AMING INDAY SARA AY DINADAMAY NYU PA.. KILALA NAMIN YANG MAYOR NAMIN! WALA INU URUNGAN YAN.. MGA YAWA.. DINADAMAY NYU PA MAYOR NAMIN SA MGA KADUWAGAN NYU.. EKISS KAYU MGA BUGOOKK.. BOBONG MARCOS PAKYU🖕🖕,2021-12-07 00:00:00,
Jezz Aquino anong pinuputok ng butchi mo,2021-12-07 00:00:00,
Jezz Aquino 🖕🖕🖕🖕🖕 also,2021-12-07 00:00:00,
"Jezz Aquino nakakatawa ka Noh sabihin mo Yan Kay madam Sarah cgurado aq putok nguso mo hinde Lang butsi puputok sayo ,,",2021-12-07 00:00:00,
Jezz Aquino nkalusot kn nmn...Nainom u nb ang gmot u😂😂😂,2021-12-07 00:00:00,
Proud of u my❤️Pres.bbm ✌️pray for your journey success and protection.God Bless and the all uniteam✌️👊🇵🇭🙏,2021-12-07 00:00:00,
I just wish Mr. Abella and Mr. Gonzales could work for you if you win the election. I think they have a pure good intention to serve the country too. I’m looking forward for your victory together with Sarah Duterte sir!!!!!,2021-12-07 00:00:00,
"Congratulations
SMNI, you did a great job for this presidential debate. Excellent",2021-12-07 00:00:00,
Eun Jeong Fbshop SMNI iniendorse ang Uniteam. HAHAHAHAHA bias eh,2021-12-07 00:00:00,
Mabuhay po kayo sir bbm god bless every time i salute you ..👏👏👊👊👍👍💞💞💞,2021-12-07 00:00:00,
BBM Brilliant Congratulation po.your the best.,2021-12-07 00:00:00,
Congrats everyone God bless Philippines and our fellow Filipinos BBM and Sara Tandem panalo na,2021-12-07 00:00:00,
congrats sir BBM we are very proud of you,2021-12-07 00:00:00,
"Congratulations
to Sonshine Media Network International (SMNI) for Hosting the 2022 Presidential Debate.

Salute to the 4 candidates including Senator BBM♥️! Respectful and well mannered, no advanced questions but answered spontaneously. Kudos to you gentlemen and to the moderator, well done. Panelists, questions well delivered.",2021-12-07 00:00:00,
Crowd's favorite 😁 Well done Mr. President! 👏😊😍💞 Ang Galing! 🇵🇭,2021-12-07 00:00:00,
Best of luck my future President.. May the almighty God guide you and protect you😇🥳🥳❤️💚,2021-12-07 00:00:00,
Nicely done Sir!❤️💚,2021-12-07 00:00:00,
"Congratulations
BBM I am so proud of you . You my next president stay safe and god bless solid uniteam BBM tandem 🥰😘✌️✌️✌️✌️✌️",2021-12-07 00:00:00,
GOD BLESS YOU ALWAYS OUR BELOVED BBM...MAGINGAT PO KAYO LAGI🙏🙏🙏✌✌✌❤❤❤,2021-12-07 00:00:00,
Your the best Sir God bless,2021-12-07 00:00:00,
"Let this SMNI and DZRH interviews speak for what the Presidentiables
could offer to the Country. And whoever wins, people should respect the will of the majority.",2021-12-07 00:00:00,
We are so proud of you. The next president of the Philippines. God bless po bbm. Solid Sara uniteam,2021-12-07 00:00:00,
"Kudos to you sir ❤️ very smart and brilliant, deserve nmo mahimong President . ( Sandro beke nemen) 😆",2021-12-07 00:00:00,
"Congratulations
po my President you are the best and you are star of the night.✌✌✌❤❤❤💚💚💚",2021-12-07 00:00:00,
So proud of you BBM.God bless po sir,2021-12-07 00:00:00,
YOU NAILED IT!!! KUDOS TO EVERYONE ALSO BEHIND THE AMAZING EVENT. 👏👏👏👏👏👏👏,2021-12-07 00:00:00,
"Congratulations
Sir, Great Job 👏",2021-12-07 00:00:00,
CONGRATULATION SIR BBM GOD BLESS,2021-12-07 00:00:00,
"God job BBM.
We are so proud of you..
Mayda na nagdaug..
Ada ha imo tak USA na botos BBM
Marcos Loyalist forever
Thank you Marcos Family for loving the Filipino people Mula noon hanggang ngayon
God bless you and for the whole Unity Team
Proudtobewarayw
aray",2021-12-07 00:00:00,
Oh I missed ! We pray for your success & protection from God !,2021-12-07 00:00:00,
"Dadicilef Nonaray https://
m.facebook.com/
story.php?story_
fbid=5388775761
151929&id=10000
0586765074",2021-12-07 00:00:00,
"Congratulations
, Sir BBM! We're so proud of you! ❤️✌️",2021-12-07 00:00:00,
"Congratulations
Sir....prepare the way for the Philippines to be great again,",2021-12-07 00:00:00,
"Congratulations
to our future President👏👏♥️♥️ Father like son gyud diay naka proud🥰 GOD BLESS BBM✌️♥️ and the whole MARCOS Family's and relatives
#BBMFORPRESIDENT
2022
#SARAFORVICEPRES
IDENT",2021-12-07 00:00:00,
"Great Job Mr. President Bongbong Marcos I was so impressed to see classy men did, who showed visions, ideas etc. and that is how the debate should be .. kudos to everyone and to Prof. Carlos so passionate. So proud to be Filipino to see something like this.. So proud of you Sir. ❤️💚 🇵🇭 ✌️👊",2021-12-07 00:00:00,
"Your our Next President ..ready to any questions being asked..Congratu
lations ..God always guide snd bless us ..!!!!!!",2021-12-07 00:00:00,
"Kudos to our next Philippine president, very articulate and knowledgeable. You were able to delivered your answers with confidence and sincerity. His witty of each word together with his graceful way of answering says about character. This will make him win as President for the 2022 election. ✌👊🇵🇭🇮🇱",2021-12-07 00:00:00,
"Congratulations
idol...👏👏👏
Stay safe po and God bless 🙏🙏🙏",2021-12-07 00:00:00,
"Congratulations
sir..Our future President BBM...May almighty God protect you always..God bless you❤❤",2021-12-07 00:00:00,
Salute and God bless poh,2021-12-07 00:00:00,
Congrats sir bbm..👍👍,2021-12-07 00:00:00,
"Congratulations
poh our next president BBM stay safe poh and stay healthy poh god bless poh 🙏❤😘",2021-12-07 00:00:00,
"Pres BBM, please consider Prof. Carlos in your administration.
She’s really really good - par excellence!",2021-12-07 00:00:00,
nanuod po sa live sir...you had the most excellent answer among them....umay kamet dtoy flora apayo ah sir,2021-12-07 00:00:00,
"Congratulations
You did great Future President ❤️❤️God bless ❤️💚",2021-12-07 00:00:00,
The most qualified and brilliant to be the next President. We proud of you.... always stay safe,2021-12-07 00:00:00,
Bench Catriz indeed the one and only 💖,2021-12-07 00:00:00,
"Congratulations
incoming President 2022❤ we are proud of you, we love you❤❤❤",2021-12-07 00:00:00,
"I salute you Our future. Pres.BBM,we are proud of you because you have brilliant mind,since the first debate to the last I watch it and I'm so proud of you mostly all the question of prof.Carlos,we love you ,✌️👊❤️💚",2021-12-07 00:00:00,
"Congratulations
Pres BBM! You did great👍❤🇵🇭",2021-12-07 00:00:00,
"Kalian congratulations
last night, you performed so amazingly, I couldn't wait for your leadership...Yo
u nailed it✌️🏼👊🏻🇵🇭❤️",2021-12-07 00:00:00,
Yes we love GOD BLESS.,2021-12-07 00:00:00,
Congrats sir..we're so proud of you! 👏👏👏❤,2021-12-07 00:00:00,
We are so proud of You!WE WILL SUPPORT YOU ALL THE WAY!OUR SOON PRESIDENT OF THE PHILIPPINES BBM💕❤💕GOD BLESS!!!,2021-12-07 00:00:00,
"I’m so proud of you Sir . Brilliant answer .You deserve to be our next President 2022 congratulations
!!❤️💚",2021-12-07 00:00:00,
Congrats BBM I'm proud of you you deserve it next president good luck and Godbless,2021-12-07 00:00:00,
"Rhelee Valdez Ventura Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad?",2021-12-07 00:00:00,
"Jezz Aquino aquino bugok..hintutur
o m nkaturo sa u..super inggit mo sa katawan..basta kami BBM solid..sige nga patunayan m sinasabi mo.panay ang husga m..talagang special siya kaya inggit ka ano..ikaw ang batugan palamunin at tamad..🤣🤣🤣🤣🤣🤣",2021-12-07 00:00:00,
Jezz Aquino saka kana mag comment pag hindi kana nagwowork sa Edi sa puso mo,2021-12-07 00:00:00,
God bless you po lgi ..our next President!❤💚,2021-12-07 00:00:00,
My President BBM showed us all how capable of him to lead our country for the better....💓 proud supporter here...,2021-12-07 00:00:00,
God bless BBM,2021-12-07 00:00:00,
Nagwatch ako hanggan huli BBM sobrang galing nyo habang nagsasalita kayo napapahanga nyo po ako!! Ito yung debates na walang siraan ng kapwa. Sana kung kayo man po ang manalo na bilang presidente po namin sana kunin nyo po yung tatlong kasama nyo sa debate na to dahil mas uunlad po ang pilipinas kung kasama nyo po sila ❤️❤️❤️ God bless #SOLIDBBM,2021-12-07 00:00:00,
"Jessa Rose Mortel

Yong dalawa ok lang,
Ernesto “Ernie”Abella,N
orberto Gonzales.
Itong si Leody De Gusman huwag dahil pasaway,namimir
sonal .",2021-12-07 00:00:00,
"Yeeeeesssssss we are proud of you the next President BBM ✌️✌️
We love you so much and God Bless po Keep safe always 🙏🙏🙏
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️✌️✌️✌️✌️✌️✌️✌️✌️",2021-12-07 00:00:00,
sana manalo ka bbm solid suporter good lock god bless you i will pray for you,2021-12-07 00:00:00,
very proud #BBMSARA,2021-12-07 00:00:00,
"Congratulations
Sir",2021-12-07 00:00:00,
"wat a brilliant mind my become pres bbm✌️✌️✌️congratulations
sir 👏👏 praying for u🙏😇😇😇 stay safe UNITEAM❤️✌️✌️✌️✌️✌️✌️",2021-12-07 00:00:00,
"Congratulation!
To our future President Bbm were proud of you..❤❤❤💯",2021-12-07 00:00:00,
Thank you SMNI.The best debate.The panelists did their assignment so well.Atty. Karin makes the show shine out manage the tension so light.,2021-12-07 00:00:00,
"I salute every candidate who had given their time and their presence in the debate. You showed us how a debate must run. Full of intellect, respect, and unity, no negativities around. I honestly don't see this as a debate but as a healthy discussion about what should we be focusing on in today's generation as we are entering a new phase for our country's next administration.
✌🏻",2021-12-07 00:00:00,
"Cheenee R. Roazul tama,let's help each other na din kase di pwedeng I asa natin lahat sa gobyerno . Btw ma'am may BF ka na po? For educational purposes lang po yang question ko",2021-12-07 00:00:00,
"You deserve to be our next future President.Congr
atulations! Good luck and God Bless!",2021-12-07 00:00:00,
"Mercedes Claro Bastian Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad?",2021-12-07 00:00:00,
Inom ka muna baka atakihin ka nyan di ka pa makaboto 🤣,2021-12-07 00:00:00,
Jezz Aquino Bitter,2021-12-07 00:00:00,
God Bless you sir Apo Manong BONGBONG MARCOS D NATION BUILDER PHILIPPINES 🇵🇭 wil be great again🙏❤️,2021-12-07 00:00:00,
You are the MAN ❤ God bless ...,2021-12-07 00:00:00,
"Proud of you BBM, you're very smart and brilliant,, you have a good plan to the people❤️😍",2021-12-07 00:00:00,
"We are so proud of our next President 🎉🎊🥰❤️ Ingat Po kayo palagi❤️ God bless🥰
BBM - SARA 🥰🇵🇭",2021-12-07 00:00:00,
"Well done, BBM! Congratulations
!",2021-12-07 00:00:00,
"I see trees of green, red roses too
I see them bloom for me and you
And I think to myself what a wonderful world.❤💚",2021-12-07 00:00:00,
"CONGRATULATIONS
PO SEN. BONGBONG MARCOS YOU DID A VERY WELL JOB! ✌️👊💚❤️",2021-12-07 00:00:00,
"I've seen the interview, well answered
Walang personalan. Good job BBM. ✌",2021-12-07 00:00:00,
"God bless you bbm,im so proud of you",2021-12-07 00:00:00,
Congrats to our soon to be President of the Philippines! More power and Godbless sir!✌️❤️,2021-12-07 00:00:00,
"Congratulations
BBM I'M proud of you as always.Good job!",2021-12-07 00:00:00,
"Merlie Cacananta Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad? ..mga bugok lang na pilipino ang bubuto jan",2021-12-07 00:00:00,
Proud of you BBM 👏 👏👏Your father must be proud of you!! You learned from the best president!!!! May God Bless you and your family❣,2021-12-07 00:00:00,
"GOD BLESS PHILIPPINES
BBM SOLID",2021-12-07 00:00:00,
"So proud of you sir , our president ❤️💚
God bless BBMSARA",2021-12-07 00:00:00,
"Proud of, supporting BBM SARA tandem, God bless, MNAP",2021-12-07 00:00:00,
"Very nice answer He answered correctly, he will be the one to follow in his father's footsteps, direct answer with confidence BBM is our next President. Congrats.",2021-12-07 00:00:00,
Please Don't for To Prayer The Lord God Guides you Amen.,2021-12-07 00:00:00,
Solid BBM at inday Sara I'm very proud of you sir BBM god bless,2021-12-07 00:00:00,
Galing mo pops!! ❤️💚 Proud BBM supporter you nailed it! ✌🏻✌🏻✌🏻,2021-12-07 00:00:00,
Job well done my president godbless u always and your family,2021-12-07 00:00:00,
Love Hurt oei naay video,2021-12-07 00:00:00,
"Brilliant man Soon our President
Congratulations",2021-12-07 00:00:00,
"Congratulations
sir..",2021-12-07 00:00:00,
"Im impressed, so proud of you sir.
✌👏👏👏",2021-12-07 00:00:00,
"Congratulations
! #BBM2022ToMakePh
ilippinesGreatA
gain",2021-12-07 00:00:00,
Congrats po BBM ❤️❤️❤️✌️,2021-12-07 00:00:00,
It went very well. It went beyond all my expectations.,2021-12-07 00:00:00,
"congratulations
sir..❤✌",2021-12-07 00:00:00,
The best ka BBM ❤️,2021-12-07 00:00:00,
"Congratulations
!❤️✌🏻My friends are asking where you get your nice shirts.😊",2021-12-07 00:00:00,
My President in PH 💚❤️ - Engineer supporter from AU,2021-12-07 00:00:00,
"You did more than a job well done Sir!!! Congratulations
to you and others who attended and to the SMNI people who pulled off a high standard debate!",2021-12-07 00:00:00,
"Congratulations
sir",2021-12-07 00:00:00,
Congrats #BBM2022,2021-12-07 00:00:00,
"We Proud of you Sir.BBM
GOD ALWAYS GUIDE YOU ALL THE TIME😇💖ALWAYS TAKE CARE SIR.
GOD BLESS YOU✌✌✌✌✌💖💖💖💖",2021-12-07 00:00:00,
God bless sir BBM ❣️❣️❣️,2021-12-07 00:00:00,
God bless you po always BBM&SARA,2021-12-07 00:00:00,
Gud job President BBM we are so proud of you for being so brave...,2021-12-07 00:00:00,
"Congratulations
BBM!!! You absolutely nailed all the questions thrown to you and you just proved to us that your the Best person to be the chief executive of our country. Totoong nagmamahal at nagmamalasakit sa kapwa ko pilipino. Mabuhay ka Sir BBM ❤💚❤💚",2021-12-07 00:00:00,
"Well done po our future president #BBMFORPRESIDENT
2022",2021-12-07 00:00:00,
Proud of you Mr. BBM for my pres.😘,2021-12-07 00:00:00,
CONGRATS PO SIR BBM I'M SO PROUD O F YOU PO💗💗💗 GODBLESS PO😇😇❤️❤️❤️,2021-12-07 00:00:00,
"Congratulations
!BBM proud of you!",2021-12-07 00:00:00,
"We are so proud of you, our President Bongbong Marcos ! God bless you and the Uniteam, God bless our country! ❤💚✌👊🇵🇭🇵🇭🇵🇭",2021-12-07 00:00:00,
I'm so proud of you tay... You're the best po!✊ keep safe always my president and godbless you... Love lots po!👼♥💚✌👊,2021-12-07 00:00:00,
Our brilliant and humble future President..We love you our President..OFW in HK support and sir..,2021-12-07 00:00:00,
"BBM brilliant.Salut
e to you next Pres..God bless and keep safe always. Ano nakalagay illegal detention kidnapping",2021-12-07 00:00:00,
my president ingt k po lgi God bless po mahal k nmin✌✌✌❤❤❤,2021-12-07 00:00:00,
"CONGRATULATIONS
MY NEXT PRESIDENT BBM ❤WE ARE SO PROUD OF YOU! ❤🙏💚✌🇵🇭❤💚✌❤💚🇵🇭❤💚✌🇵🇭❤💚",2021-12-07 00:00:00,
"congratulations
po",2021-12-07 00:00:00,
Congrats our Future president.. May God bless you!,2021-12-07 00:00:00,
"CONGRATULATIONS
, POPS!!❤️",2021-12-07 00:00:00,
"The bright man love you BBM, GOD BLESS!✌️✌️👊👊♥️",2021-12-07 00:00:00,
"God bless the Philippines! God bless our brand new set 2022 would be elected National/Local Officials! BBM-SARA Tandem, MABUHAY PO KAYO!",2021-12-07 00:00:00,
Great job BBM ! You rocked the floor last night . You’re so witty delivered confidently and eloquently. You’re the one our next President 2022. ❤️🇵🇭✌️,2021-12-07 00:00:00,
"Lucy Catapang This is amazing and I believe you will never want to miss this, last week I saw a post on this page and I commented and I was directed on how to make more with the little I have and today I am testifying the good work of this great platform, don't be left out be part of the unusual benefits that may not come again after this period.
👇👇👇👇👇👇👇👇👇👇👇
https://
www.facebook.com
/
tanko.musah.5891",2021-12-07 00:00:00,
"Lucy Catapang Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad?

Mga bugok at palamunin lang na filipino ang boboto sa basurang na yan",2021-12-07 00:00:00,
"Jezz Aquino A gentle answer deflects anger but harsh words make temper flare.
The tongue of the wise makes knowledge appealing but a mouth of a fool belches out of foolishness.
Gentle words are a tree of a life ; a deceitful tongue crushes the spirit.
Control your temper for ANGER label you a FOOL.
A peaceful hearts leads to a healthy body; Jealousy is like a cancer in the bones.
PEACE be with you…God is ❤️",2021-12-07 00:00:00,
We are proud of you BBM gogo po tayo lahat,2021-12-07 00:00:00,
"Kahit saan po magpunta ang mga marcos suportado ko yan congrats BBM,SMNI at OKADA ang ganda ng debate #BBMSARAGADON",2021-12-07 00:00:00,
We are truly love you President Bbm. God bless,2021-12-07 00:00:00,
"Congratulations
po BBM❤️Bravo👏👏👏",2021-12-07 00:00:00,
"Thats Our President To Be 2022...Diffucul
t Question DIffcult Answer To Our Beloved Newly President BBM.... Salute To U BBM...God Bless U N Family ..As Well To Our Nation .Who Will Vote U .w/ Integrity As Tru Filipinos.... God Bless U More ...❤️💚❤️💚❤️💚❤️💚❤️💚❤️💚✌️✌️✌️✌️",2021-12-07 00:00:00,
"Congratulations
Bbm you deserve to be our next President of the Philippine Republic....Mab
uhay po God bless you",2021-12-07 00:00:00,
"Congratulations
BBM🎊✌️❤️",2021-12-07 00:00:00,
"I miss this kind of platform and discussions. Its a test of both intellect and character. Thank you Sir BBM even if you are zero influence because you hold no office but still your character of loving our country radiates to the majority who hunger for a lider whose patriotism is insurmountable.
Thank you SMNI for helping us validate the character of each candidate wanting to lead us.",2021-12-07 00:00:00,
Sana po when you become the President tutukan nyo yun AGE DISCRIMINATION pati yun sa Senior Citizens. I watched you Sir. You’re great!,2021-12-07 00:00:00,
"Congratulations
sir.our next President♥️😘",2021-12-07 00:00:00,
"You are the best Sir, you nailed it, Mabuhay BBM our next president",2021-12-07 00:00:00,
"Edith Dumale Natividad LITRATO BAGO ANG MAKABAGBAG DAMDAMING TAGPO SA AMORANTO! MUNTIK NG MASIRA ANG GATE OMG BAKIT KAYA?

https://
youtube.com/
watch?v=6UDglDMU
zN4&feature=sha
re",2021-12-07 00:00:00,
"congrats sir 🎉
you nailed it !",2021-12-07 00:00:00,
Join the association ng mga bobo...vote for bobo pres. to make our country a bobo republic. Look what ninoy cory ramos noynoy : they make a great chunk of bobo population blinded by crooked books pare madre oligarchic trad. media with dashed of red nationwide extortion n protective business. Vote nanay lugaw to continue our path in becoming the great bobo nation of the world. What a great nation we gonna be!!! What a great national ideal. Vote nanay lugaw the mother inventor of delicious pink lugao...to make you a better bobo citizen. Just my view and observation take it or leave it,2021-12-07 00:00:00,
Very proud of you sir BBm❤️ God bless 🙏🙏,2021-12-07 00:00:00,
God bless you. Goodluck.,2021-12-07 00:00:00,
"you deserve to be the good leader in our society sir!

good job, keep it up!❤️",2021-12-07 00:00:00,
Congratulation aspirant #BBM2022 🔝✌❤we loveu!!!,2021-12-07 00:00:00,
"WELL DONE SIR BBM .I WATCHED THE DEBATES ORGANIZED BY SMNI AND IN ALL ASPECTS,IN.DIFF
ERENT ISSUES LIKE EDUCATION,FOREI
GN.POLICY SIR BBM GAVE AN.OUTSTANDING ANSWERS !AMONG THE 4 ASPIRANTS,HE WILL CONTINUE TO SUPPORT THE NTF ELCAC WHICH CAN HELP THE RETURNEES (NPAS WHO WANTS TO START NEW LIFE).SIR BBM IS VERY MUCH QUALIFIED AND WELL PREPARED TO UNITE THE FILIPINOS TO RISE AGAIN AS ONE.MABUHAY",2021-12-07 00:00:00,
"I enjoyed this healthy and professional debate very much. It was very enlightening and resourceful. The content of questions and answers were brilliant. All four Presidential candidates shined in their own rights. Kudos to the organization, panel and it was very pleasant to know all four had the opportunity to express their flat forms. 'Hope after this debate Filipinos will vote just not by popularity. Always for Unity, Diversity and Harmony for the country 🇵🇭👏🏻🙌🏻👍🏼🙏🏼",2021-12-07 00:00:00,
"Congratulations
sir BBM the most qualified President, he speaks spontaneous, brilliant, smart and a humble man. Godbless Mabuhay❤️✌️🙏👏🏼",2021-12-07 00:00:00,
CONGRATS PO BBM WE LOVE YOU 😘😘😘,2021-12-07 00:00:00,
"Congratulations
po sir BBM...your the best..",2021-12-07 00:00:00,
Good job SMNI Kudos to the network galing ha.BBM u did great!!!!,2021-12-07 00:00:00,
"GO PO OUR NEXT PRESIDENT 💪💪💪💪
STAY SAFE WE WILL SUPPORT YOU ALL THE WAY ❤️❤️❤️💚💚💚",2021-12-07 00:00:00,
I am very impressed 💖God bless our future president ❤️,2021-12-07 00:00:00,
"For me, there should always be a limitation as to when can this QUAD could totally perform its Role emphasizing the Utmost, Ultimate and Sovereign Need of our country considering the progressing and urgent demands for the sustaining provision pertaining to the essential humanitarian needs of Filipinos.
#JustSaying..❤💚✌👊",2021-12-07 00:00:00,
Good job po BBM,2021-12-07 00:00:00,
Congrats sir.. good luck,2021-12-07 00:00:00,
"Congratulations
po BBM",2021-12-07 00:00:00,
The most exciting debate but half of the candidates were absent. I hope they will attend in the next round debate.,2021-12-07 00:00:00,
"Congratulations
sir",2021-12-07 00:00:00,
My Salute to our next President !✌❤,2021-12-07 00:00:00,
God bless Bbm Sara,2021-12-07 00:00:00,
Soon to be our President BBM. God bless and Goodluck Sir❤💚🙏🙏🙏,2021-12-07 00:00:00,
Congrats Sir BBM God bless u always🙏,2021-12-07 00:00:00,
You always do well president! Keep it up! Congrats in advance po!🥰🙏,2021-12-07 00:00:00,
"❤️💚✌️Congratulations
Sir",2021-12-07 00:00:00,
Galing ng SMNI kudos sa 4 panelist at sa presidential candidates nag enjoy ako at dami ko natutunan very professional lahat bawal ang balat sibuyas..!!!!,2021-12-07 00:00:00,
Congrats Apo BBM.Our next President.,2021-12-07 00:00:00,
In this debate you showed us your credibility to be our next President of the Philippines!I want you to know that my first and last vote for President was your father and I waited for a decades until at last you run for President!❤💚✌👊,2021-12-07 00:00:00,
"Congratulations
to our future President✌️❤️👏👏👏🙏🙏🙏 you did great!! Excellent answers targeting the issues..❤️amazing!!",2021-12-07 00:00:00,
Congrats po!!!! PHILIPPINES WILL RISE AGAIN!!! MAKE PHILIPPINES GREAT 🐅🦅❤️💚🇵🇭,2021-12-07 00:00:00,
"Congratulations

Sir BBM
Galing 👏👏",2021-12-07 00:00:00,
You did pretty well yesterday! galing!✌🏽👊🏽❤️💚,2021-12-07 00:00:00,
"Congratulations
Sir BBM , . salute
Solid BBM-SARAH Tandem 💓💓💓",2021-12-07 00:00:00,
"Angelica Iglesias This is amazing and I believe you will never want to miss this, last week I saw a post on this page and I commented and I was directed on how to make more with the little I have and today I am testifying the good work of this great platform, don't be left out be part of the unusual benefits that may not come again after this period.
👇👇👇👇👇👇👇👇👇👇👇
https://
www.facebook.com
/
tanko.musah.5891",2021-12-07 00:00:00,
"Congratulation BBM, We are proud of you, articulate, intelligence and God fearing.",2021-12-07 00:00:00,
Praise God 🙏 we pray for BBM for his Victorious Battle...,2021-12-07 00:00:00,
"proud of youanong bongbong
you looks like Apo lakay the way you answered questions, the way you talk most especially the barong tagalog you wear that Apo lakay loves to wear too😍😍😍😍😍",2021-12-07 00:00:00,
"Congratulations
our next President BBM...!!!God bless you po❤🙏",2021-12-07 00:00:00,
"So proud of you Sir BBM, you're the best and most qualified leader of the Philippines, from hk",2021-12-07 00:00:00,
"Like father like son, intelligent , humble , honorable etc. We are proud of you BBM , soon to be next Pres of the Phils. 2022. God bless!",2021-12-07 00:00:00,
"Your are the best tlga our next President po ✌️🇵🇭❤️Congratulations
po !! ang apat duwag LoL I couldn’t imagined po kung umatend si lenlen hundred percent soo much humiliation same with manny lol BBM Lang Sakalam ✌️❤️🇵🇭we love you our President God bless po",2021-12-07 00:00:00,
"Congratulations
to our soon Mr. President Bongbong Marcos ❤️✌️God bless 🙏
Samasama Tayong Babangon Muli.
#UniTeamBBMSARA #BBM2022
#BangonBayanMuli #MahalinNatinAng
Pilipinas
#MayNanaloNa",2021-12-07 00:00:00,
"Michael Rabe Leonardo 60% na sa survey, lht mfsma sama pa clang lhat BBM Road to Malacańang na tlga",2021-12-07 00:00:00,
Congratulation Sir We proud of you being a next President stay safe and god bless🙏❤🙏,2021-12-07 00:00:00,
"Rodelia Castillano Bobong Marcos , pa feeling special.. sa bagay mayaman ehh at feeling maangat sa iba.. aroganti ang bugokk.. kala nya talaga ang lakas na niya.. kapal ng mukha na isipin mananalo na siya na hindi nya pag tatrabaho-an ang panalo.. sa bagay , sanay hindi mag trabaho kasi mayaman ang pamilya sa pangungurakot noon. yan bah gusto nyung tao? Palamunin ,batogan ,at tamad?",2021-12-07 00:00:00,
Jezz Aquino ano pinag lalaban mo? Sabuong buhay muba hindi ka naging kurakot sa magulang mo or naging tamad? Haha🤣,2021-12-07 00:00:00,
Congrats po Mr.Bong Bong Marcos my president ♥,2021-12-07 00:00:00,
Sir Bongbong Marcos we Cagayanos are very proud of you😘😘😘😘 stay safe & healthy always..God bless you🥰🥰,2021-12-07 00:00:00,
"Very intelligent ❤️
BBM 💙❤️",2021-12-07 00:00:00,
God bless you our next future president we love you SOLID BBM SARA from Laguna❤❤❤💚💚💚,2021-12-07 00:00:00,
God bless and protects you all Bbm Sara Uniteam,2021-12-07 00:00:00,
The best presidential bet is Apo BBM in all aspects. May our Almighty God bless him and the entire UNITEAM and supporters.,2021-12-07 00:00:00,
"Congratulations
our President Ferdinand Bong Bong Romualdez Marcos Jr.
Stay safe 🙏 ❤️ 💚❤💚❤💚",2021-12-07 00:00:00,
